_id,model,Serial,Barcode,prix,price,devise,Situation,PassOg,Description,ConfigUser,CreationDate,DMS,Photo,Power,files,localisation
5741,SYPER DVB-S/S2,227,32339,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5742,SYPER DVB-S/S2,153023,32333,,,,En service,false,,h.zagrari,2025-02-12T13:16:31.246Z,,,,,Salle d'̩mission
5743,syper dvb-s/s2,222,32325,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission 
5744,,,32324,,,,EN SERVICE,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SALLE D'EMISSION
5745,DVB-S S2,,32302,,,,En service,false,RECEPTEUR SATELLITE,h.zagrari,2025-02-12T13:16:31.314Z,,,,,Salle d'̩mission
5746,SYPER DVB-S/S2,152,32285,,,,En service,false,,h.zagrari,2025-02-12T12:55:54.235Z,,,,,Salle d'̩mission
5747,SUPER DVB-S/S2,180,32276,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission 1
5748,SUPER DVB-S/S2,215,32266,,,,En service,false,Fournit les signaux ASI aux TX TNT,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5749,DVB-S/S2,109,32256,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission 
5750,,,31876,,,,En service,false,Baie,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5751,TX 600,4267,31875,,,,En panne,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,500,,Magazin
5752,TX 600,4263,31874,,,,En instance,false,TX coranique ,h.zagrari,2025-05-13T18:25:01.572Z,2013-02-04T00:00:00.000Z,,500,,Salle d'̩mission 
5753,TX 600,4262,31873,,,,En service,false,TX Nationale,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,500,,Salle d'̩mission 
5754,TX 600,4269,31872,,,,en panne,false,Emetteur FM 500W  ,h.zagrari,2025-05-12T16:42:38.177Z,,,500,,Labo
5755,TX 600,74270,31871,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2019-09-17T23:00:00.000Z,,500,,SALLE D'EQUIPEMENT
5756,,,31870,,,,En service,false,Baie emetteur FM,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5757,AMC250,,31869,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5758,RBRx1,53716,31868,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5759,RDS2+,1642,31862,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5760,RDS2+,1648,31861,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5761,RDS2+,1645,31860,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5762,RDS2+,1669,31859,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5763,ONE,0218I782,31858,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5764,ONE,0218I792,31857,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5765,ONE,0050C2492262E,31856,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5766,ONE,0218I7206,31855,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-05T00:00:00.000Z,,,,Salle d'̩mission 
5767,TX 600,4259,31854,,,,En panne,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,500,,Magazin
5768,TX 600 ,4266,31853,,,,En service,false,TX secours,h.zagrari,2024-12-22T10:37:17.963Z,2016-04-06T23:00:00.000Z,,500,,Salle d'̩mission 
5769,TX 600,4258,31852,,,,En instance,false,TX Nationale,h.zagrari,2025-05-13T18:24:10.817Z,2013-02-04T00:00:00.000Z,,500,,Salle d'̩mission 
5770,TX 600,4281,31851,,,,En panne,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,500,,Magazin
5771,,,31849,,,,En service,false,Baie emetteur FM,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5772,AMC250,53720,31848,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5773,RBRx1,,31847,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5774,EXT212,53701,31845,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5775,EXT212,53700,31844,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5776,EXT212,53703,31843,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5777,EXT212,53702,31842,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5778,RDS2+,1643,31841,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5779,RDS2+,1666,31840,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5780,RDS2+,1644,31839,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5781,RDS2+,1655,31838,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5782,ONE,0218I7180,31837,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5783,ONE,0218I7186,31836,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5784,ONE,0218I7196,31835,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5785,ONE,0218I7177,31834,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5786,,,31833,,,,En service,false,Baie,h.zagrari,2024-12-22T10:37:17.963Z,2013-02-04T00:00:00.000Z,,,,Salle d'̩mission 
5787,,,31797,,,,En service,false,"M̩tallique, 1 x 0,8 m",h.zagrari,2025-02-12T12:12:08.791Z,,,,,Salle d'̩nergie
5788,,,31729,,,,En service,false,"M̩tallique, 1 porte, H 2 m",h.zagrari,2025-02-12T12:12:08.860Z,,,,,Salle d'̩nergie
5789,,,31727,,,,En service,false,"CO2, 6 kg",h.zagrari,2025-02-12T12:12:08.930Z,,,,,Local poste transformateur
5790,SM6,,31725,,,,En service,false,Arriv̩e r̩serve,h.zagrari,2025-02-12T12:12:09.000Z,,,,,Local poste transformateur
5791,SM6,,31724,,,,En service,false,Protection transfo,h.zagrari,2025-02-12T12:12:09.069Z,,,,,Local poste transformateur
5792,,,31723,,,,En service,false,"Comptage ONE, m̩tallique, 0,8 x 0,6 m",h.zagrari,2025-02-12T12:12:09.138Z,,,,,Local poste transformateur
5793,,,31721,,,,En service,false,"Arriv̩e BT, M̩tallique, 1 porte, H 2 m",h.zagrari,2025-02-12T12:12:09.207Z,,,,,Local poste transformateur
5794,,,31383,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,LOCAL ONDULEUR
5795,,,31381,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,LOCAL ONDULEUR
5796,GALAXY 5000,,31380,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,120000,,LOCAL ONDULEUR
5797,HPC-1137,G1016,31298,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5798,,,31296,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5799,,,31295,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5800,,,31294,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5801,,,31293,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,HALL
5802,,,31292,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5803,,,30944,,,,En service,false,,h.zagrari,2025-02-12T12:12:09.281Z,,,,,Salle d'̩mission
5804,,,30943,,,,En service,false,,h.zagrari,2025-02-12T12:12:09.350Z,,,,,Salle d'̩mission
5805,,,30941,,,,En service,false,"TGBT, m̩tallique, 2 portes, H 2 m",h.zagrari,2025-02-12T12:12:09.419Z,,,,,Salle d'̩nergie
5806,,,30940,,,,En service,false,"M̩tallique, 0,9 x 0,7 m",h.zagrari,2025-02-12T12:12:09.489Z,,,,,Salle d'̩nergie
5807,9390-120-N,80000072,30939,,,,En service,false,120 KVA,h.zagrari,2025-02-12T12:12:09.558Z,,,,,Salle d'̩nergie
5808,CD210,1230800,30937,,,,En instance,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5809,,,30918,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle ̩mission
5810,,,30915,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5811,,,30914,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5812,,,30913,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5813,,,30912,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5814,,,30911,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5815,,,30910,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5816,,,30909,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5817,,,30908,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5818,9390,29000049,30907,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5819,9390,29000044,30906,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5820,9390,29000047,30905,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5821,,,30875,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle Faiseau
5822,HENSEL,,30874,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle Faiseau
5823,FM80-150VDC,FM8004221,30873,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle Faiseau
5824,,,30869,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5825,IDLV-2000AL,,30868,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,ATELIER
5826,IDLV-200AL,2D0001130056,30867,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,ATELIER
5827,RSW-7000,388534,30862,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,ATELIER
5828,RSW-7000,388536,30861,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,ATELIER
5829,284-15,164,30860,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5830,284-15,163,30859,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5831,FALCON35 ,F35-FMA240,30820,,,,En Stock,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Magasin
5832,FALCON35,F35-FM-A239,30819,,,,En panne,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Magasin
5833,FALCON35 ,F35-FM-A239,30818,,,,En panne,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5834,AM-3,49975,30817,,,,En service,false,Demodulateur FM,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau
5835,ST6000,MZ410001417,30814,,,,En service,false,Demodulateur FM,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau
5836,8862,1972,30813,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Magasin
5837,RA-32,23254,30812,,,,En stock,false,Rack distributeur et amplificateur audio,h.zagrari,2024-12-22T10:37:17.963Z,,,,, Magasin
5838,30930,116,30809,,,,En stock,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,1000,,Annexe Magasin
5839,27890,461,30807,,,,En stock,false,Convertisseur mono st̩r̩o,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Magazin
5840,RDS-5000,60775,30805,,,,En panne,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Magasin
5841,28730,361,30804,,,,En stock,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,30,,Magasin
5842,28730,357,30803,,,,En stock,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,30,,Magasin
5843,EF-500LS,,30802,,,,En stock,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Magasin
5844,,,30801,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des batteries
5845,,132,30056,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5846,,,29867,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle technique 2
5847,,,29866,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle technique 2
5848,,,29865,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5849,,,29864,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Ancien local groupe / Armoire
5850,,,29863,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Ancien local groupe / Armoire
5851,,1400995,29862,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Poste transformateur
5852,,,29861,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SALLE FH
5853,,26086144,29860,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Local / nouveau ̩nergie
5854,,,29859,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Poste transformateur
5855,SM6,,29858,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Poste transformateur
5856,SM6,1110018C,29857,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Poste transformateur
5857,SM6,1110046C,29856,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Poste transformateur
5858,MDP-150MB,,29855,,,,En instance,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5859,TV-C PLUS,5384,29853,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5860,,10393200/1005,29852,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5861,,,29851,,,,En service,false,"Extincteur CO2, 5 Kg",h.zagrari,2024-12-22T10:37:17.963Z,,,,,HALL
5862,,,29848,,,,En service,false,TABLE METALLIQUE DE MAINTENANCE,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Labo
5863,,,29847,,,,En service,false,Extincteur A GAZ CO2 2KG,h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle FH
5864,,,29844,,,,En service,false,"Baie M̩tallique, H 2 m",h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle FH
5865,TV-C Plus,5501,29843,,,,En service,false,Codeur VIDEO MPEG-2,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Labo
5866,35A-SA-E3,10393200/1014,29842,,,,En service,false,Convertisseur ASI E3,h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle FH
5867,35A-SA-E3,10393200/1013,29841,,,,En service,false,Convertisseur ASI E3,h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle FH
5868,MPD-34MB,464061,29840,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle FH
5869,IDLV-2000AL,2DC00C1130061,29833,,,,En Stock,false,Assure la Redandance ASI,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Annexe Magasin
5870,IDLV-2000AL,,29832,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5871,IDLV-3000MX,3M1200130064,29831,,,,En Stock,false,TS Multipluxeur,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Annexe Magasin
5872,IDLV-3000MX,3M1200130060,29830,,,,En Stock,false,TS Multipluxeur,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Annexe Magasin
5873,IDLV-3000MX,3M12001130071,29829,,,,En Stock,false,TS Multipluxeur,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Annexe Magasin
5874,IDLV-3000MX,3M1200130052,29828,,,,En Stock,false,TS Multipluxeur,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Annexe Magasin
5875,,D1E647655,29740,,,,En stock,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle ̩mission
5876,FAX-2820,E63381A1N724337,29621,,,,En service,false,Fax,h.zagrari,2024-12-22T10:37:17.963Z,,,,,BUREAU
5877,,,29449,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle ̩mission
5878,,,29403,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Local onduleur / Ext̩rieur
5879,S34,10436,29292,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Atelier
5880,T200,JS0995Y,29291,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Atelier
5881,PSE20/PX,7482,29290,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Atelier
5882,,,29286,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5883,,,29282,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5884,,,29281,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5885,,,29280,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle ̩mission
5886,,,29279,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5887,,,29276,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle ̩mission
5888,,,29274,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle ̩mission
5889,,,29273,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5890,,,29272,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5891,,,29271,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5892,,,29270,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau chef de centre
5893,,8.20E+13,29262,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Local op̩rateur
5894,,,29253,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle ̩mission
5895,,,29252,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Magasin
5896,UA2000QCTRPA,,29235,,,,En instance,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5897,,,29231,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du Chef d Centre
5898,,,29230,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du Chef d Centre
5899,,,29229,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du Chef d Centre
5900,,,29228,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du Chef d Centre
5901,,,29226,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du Chef d Centre
5902,,,29225,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du Chef d Centre
5903,,,29224,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle de Controle
5904,,,29223,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du Chef d Centre
5905,,,29222,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du Chef d Centre
5906,dioxyde de carbonne,,29173,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2010-04-24T00:00:00.000Z,,5000,,SALLE D'EQUIPEMENT
5907,dioxyde de carbonne,,29171,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2010-04-24T00:00:00.000Z,,5000,,SALLE D'EQUIPEMENT
5908,poudre ABC,,29170,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2010-04-24T00:00:00.000Z,,9000,,SALLE D'EQUIPEMENT
5909,poudre ABC,,29169,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2010-04-24T00:00:00.000Z,,9000,,SALLE D'EQUIPEMENT
5910,,,29155,,,,en service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,atelier
5911,,,29153,,,,en service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle de transformatio
5912,OPTIPLEX GX280,,29148,,,,EN PANNE,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du chef
5913,,,29147,,,,EN PANNE,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du chef
5914,,,29146,,,,en service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle d'emission
5915,,,29142,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle de contr̫le
5916,,,29141,,,,en service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle de contr̫le
5917,,103,29140,,,,en service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,salle d'emission
5918,,,29116,,,,en service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau du chef
5919,,,29099,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'attente
5920,DTU-51/3R0PQ,,29019,,,,En instance,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission
5921,,11G0-220,28920,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5922,,11G0-204,28919,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5923,,11G0-208,28918,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5924,,11G0-212,28917,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5925,,11G0-216,28916,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5926,DFR-8104A,,28609,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5927,IDLV-2000AL,2D00001130055,28608,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5928,IDLV-3000MX,3M12001130053,28607,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5929,IDLV-2000AL,2D00001130052,28603,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5930,184-15PL,154,28600,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5931,184-15PL,183,28599,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,2014-01-01T00:00:00.000Z,,,,Salle ̩mission
5932,,,28594,,,,EN SERVICE,false,COFFRET TENSION,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SALLE D'EMISSION 2 FM
5933,,,28592,,,,EN SERVICE,false,Combiner,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SALLE D'EMISSION 2 FM
5934,,,28590,,,,EN SERVICE,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SALLE D'EMISSION 2 FM
5935,,,28589,,,,EN SERVICE,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau station tv MEGREZ
5936,TV PLUS,5502,28586,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle des pi̬ces de rechange
5937,,,28585,,,,EN SERVICE,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SALLE D'EMISSION 2 FM
5938,,,28584,,,,EN SERVICE,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Bureau station tv MEGREZ
5939,,,28559,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission FM 1
5940,TV-C PLUS,5388,28558,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Salle d'̩mission FM 1
5941,8892-320,,28324,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,5000,,SALLE D'EMISSION
5942,43,110800178,28320,,,,En service,false,Wattm̬tre,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Laboratoire
5943,6Kg,,28279,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Hall d'entr̩e
5944,5Kg,,28276,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,Local groupe ̩lectrog̬ne 2
5945,AE/AX12S,870,28190,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SHELTER
5946,,,28189,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SHELTER
5947,,,28188,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SHELTER
5948,GR-24HR-R,C101205700410415130002,28187,,,,HS,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,SHELTER
5949,,,28035,,,,En service,false,,h.zagrari,2024-12-22T10:37:17.963Z,,,,,locale de Poste de tansformation
