_id,equipment_id,site_id,id
250dbd5d03b28349944a214e,3494,226,3283
0348daf53bb95efba115db09,3495,226,3284
f3af0eeae923b2ec51bc8bab,3496,226,3285
75fe12863882f124ef4ee492,3497,226,3286
247a7cbbdd26debc9392d959,3498,226,3287
4dc7a70e98b59a22390bf47c,3499,226,3288
39f85b1de86df1b40382727a,3500,226,3289
44bf4cf0d51ad8368ecb099e,3501,226,3290
ec40ecab39e62084b1665bf5,3502,226,3291
c9200f9e67ec2453238ad9aa,3503,226,3292
5667ddd3b826232368434584,3512,187,3293
fce3fc81f6c30259ebfc6606,3513,187,3294
826d6d70d24e0871a9ebc1d1,3514,187,3295
910437ba57adf810d9e8e3b2,3515,187,3296
e942279af7e19bcb191ce082,3516,187,3297
36cf5734f492762cf30a5628,3517,187,3298
d009bf6e92f70db984570944,3518,187,3299
e58de791deb0e6814c7ee352,3519,187,3300
d2b2da0c83a2ca1a1a8742fa,3520,187,3301
f689ce81af58c6e051172aaa,3521,222,3302
ae7428dcf29092c53c75a1da,3522,222,3303
db1ac8dcf74559ff3cb63f5c,3523,222,3304
2f20ba0f57eb80f49b3b155a,3524,222,3305
341eb1b4cbe03ca767fe55fa,3525,61,3306
b3ed5b5e572ba079892d0a6c,3526,61,3307
5d4882d71c22605f046e69f8,3527,105,3308
80f465d05d2f98bd225933b2,3528,105,3309
ccdba4061d5f9f4421b10cc5,3529,105,3310
3a7db212eac7aa4d55fb444a,3530,105,3311
cfe3d698bff5e3b67bc500d7,3531,105,3312
8a5a1b51ca9a41095d3d888f,3532,105,3313
eae46179e9fbc64fcc7f3fbd,3533,105,3314
7ee4a22ddada68408ea2f6a9,3534,105,3315
e946261e90be47ef92b9096c,3535,105,3316
51e79fff6807192b93d0d4b5,3536,105,3317
34cbcf5a09e693e9949313d6,3537,105,3318
92712d2cf1156adcf7c21c3d,3538,105,3319
c6c2439220d981ff8c9148a0,3539,199,3320
117499f18972ddf6e046f275,3540,199,3321
9dc1bf0ec4d699ce69244237,3541,199,3322
0e90e451fbdee105a57c6c1f,3542,199,3323
ef45c53557e8a2c198ebe200,3543,199,3324
02b8e30e2a7c6dcb752c83e2,3544,199,3325
99f4a83e005e6242ac810425,3545,199,3326
a2ac97f55ae3f406ff315e4c,3546,199,3327
6704061cd50e05bb29c52143,3547,199,3328
9083428165e88e985383e69d,3548,199,3329
437b927e2b2e2a6ee8b726f7,3549,199,3330
e603f297dccfa9d944ac4325,3550,199,3331
19d6ad6ece46e9e622c87c4e,3551,199,3332
940a1b584c70f38036719e88,3552,199,3333
a10bc4bf61f16aa8d705f5b3,3553,199,3334
1da7ea042e226963c1351591,3554,199,3335
b7bfe4b0b652beaf16e959b1,3555,199,3336
ee45344c86b598d0beb6c2dc,3556,199,3337
eef0e0c97bc6d7dc79e897c0,3557,199,3338
d2b159e3277028338b77188c,3558,199,3339
acd6069999db05a6d9308fd4,3559,199,3340
c469504c609333a985106e91,3560,199,3341
eceda1cd8d2462a6f2f8c6b4,3561,249,3342
72190a684bd9a655b6159a49,3562,249,3343
962e096e2177a6dc942f2a0d,3563,141,3344
6d2c211265ac1fe21e1362eb,3564,141,3345
efcb30d189a7d2bb9800eb51,3565,141,3346
4a1650721308cb1843e609f5,3566,141,3347
147474cb382286e8ae81ee0b,3567,141,3348
d5503c4e20bfbda4c5c8620b,3568,200,3349
0a0be8ffe317011c39c9ddb9,3569,200,3350
4fad7f745ce6d06a090abb8f,3570,200,3351
e62649c08216fc111cf421ce,3571,200,3352
bff1e1942ba8b90d04f29f27,3572,141,3353
0d1f0a6ee71e20d71915ff4f,3573,61,3354
99dd3182648aa4722b9efc3a,3574,247,3355
249427954caab2c6d94f72dc,3575,200,3356
3066c8990c5a77359b028156,3576,200,3357
c3f9b3332a4982e4c7208d82,3577,200,3358
a76038482c37b00e963a8079,3578,200,3359
9ee6f0df7727b8c013200fd9,3579,206,3360
a2d69644d4dce8f9507d3975,3580,206,3361
73fed8445ed8dbb6ec64e1d0,3581,206,3362
b7ca85c6520d72ec705e9a3e,3582,206,3363
94dd4c2ed38df0dea755c593,3583,206,3364
d208a3caf21495296f3ab82b,3584,206,3365
d88c1fdc1b586a19882884d5,3585,206,3366
7040ed911820cf2e80678769,3586,206,3367
fd3459069f6d173be1966e05,3587,206,3368
aeef1d48f0ae57da432b8965,3588,206,3369
59e286e5ce81cb343c0017c3,3589,206,3370
1dfdfe9aaf445a2c48cab25f,3590,206,3371
c8a60842daa6b40c7728f24d,3591,206,3372
da83f5b3cdb310d1e40de1f5,3592,206,3373
40ddc39d75e3b900f10fba49,3593,206,3374
ffaa48ec8da9319fe58f52f5,3594,206,3375
d8947dd2dd09f730e24ad40c,3595,206,3376
a8982d51993b098982caaea0,3596,206,3377
d0858b3d4e8d042f1d4414ed,3597,206,3378
fbb693226fa34bade9b0d54c,3598,206,3379
a6503cdec49717be39d66775,3599,206,3380
249b072630a6349ef9c5dbf5,3600,206,3381
cd78395f3e82672c3d7d5b70,3601,206,3382
ddb0b630b00b461237a9f10a,3602,206,3383
00faa96740cee6b8934813d3,3603,206,3384
71936da104b00913e9aa8d39,3604,206,3385
41534be41cdaec63a7c4e880,3605,206,3386
5e43b85515f52dcb421e76ec,3606,206,3387
72220040a152d4e8dfc85b26,3607,206,3388
b5e5313509765622f403678c,3608,206,3389
1e5d8242ae290a45d41ac103,3609,206,3390
fde13624b1ced3bcb6066c83,3610,206,3391
ba908dd9bebcdd8a4887ebd4,3611,206,3392
04c1b1531b4a44e5c45a1db1,3612,206,3393
6b79bd1b40c2a3a79298ee86,3613,206,3394
27665cf507f3ecdb82115acc,3614,206,3395
76e2d003a4bf34ca6ebd5e16,3615,206,3396
850fd2933d82b75a64782d60,3616,206,3397
d48581551839db9a1fbd2edf,3617,206,3398
68d9c91142b09694761bcb66,3618,206,3399
3a044f5f4dbefea0bf916fde,3619,206,3400
972c9fcdfccd05d93d77d77b,3620,206,3401
27995ceb6af5d3bcae03b0d8,3621,206,3402
062e43c25cb749c5526d891b,3622,206,3403
b7108d6de47ab744fcd62c64,3623,206,3404
8399d3bd3f369df55f8f3970,3624,206,3405
e73bddb0ec9b78261d8fd650,3625,206,3406
419b61e22b9625b80dadeaf9,3626,206,3407
0f16b147f6bf38cc7ffd8b6d,3627,206,3408
55d5d6be783e1d2a7172223f,3628,206,3409
296e6db0005aeaeb6fdcc6a5,3629,206,3410
06435316678c33511540bc2a,3630,206,3411
33c1c9a4c59a62096308a254,3631,206,3412
18f2bedacd6f6c72b63cb2f9,3632,206,3413
d815cb33244ed4414b50f1e7,3633,206,3414
e643829c7d3f0e1bf5f6fab7,3634,206,3415
915d1eb2081e60f83d17c5bc,3635,206,3416
42729aa9dc2d0a68e3c42333,3636,206,3417
2cb71a036ac237e6f2342519,3637,206,3418
c82d86442b9d6ec44ff1d0b5,3638,206,3419
050d80d3161b67b23bb5ecef,3639,206,3420
5c294e31b3adcbaeae834ba4,3640,206,3421
f7b5365bb2a1052bd238eb66,3641,206,3422
ecabd4ed505ae7c5ad744ff6,3642,206,3423
d4f92c098ba1a18519eea107,3643,43,3424
045f6b308182eddc0ce0f72c,3644,43,3425
418c2b9adbf133ffce43a98a,3645,43,3426
ecc8eab26d556c2ea4f8e92c,3646,43,3427
ec7b948fe852a71a43642bab,3647,43,3428
e353681f3cb7e852a8fd3ae4,3648,43,3429
2a388e8ef002e3144a6ad6c2,3649,43,3430
944e36713a1d1efae58c2a9c,3650,43,3431
b1821f4b1302b109953db1fc,3651,43,3432
9bc9db563c30e43bc1b67668,3652,43,3433
c2b45fd7af8cde6219699a3d,3653,204,3434
1e954a252addd7d89c449943,3654,43,3435
b51676041f74952c592a282b,3655,43,3436
5aeb26e0b66ad44c6b904738,3656,204,3437
b097e8e832871f4d22a1ebd1,3657,204,3438
cf2c4711711c44dc64a1cc93,3658,204,3439
72ff79773b056dcdec8514e1,3659,204,3440
dc9ce7f4e3d7c6f45ef46d41,3660,204,3441
a6948ae85d8424852e7b08a1,3661,141,3442
061f4769e4179176f5196017,3662,141,3443
2d13dd2a89b08aea668f2580,3663,141,3444
ec34e5203feb55c74cbeffeb,3664,141,3445
008e0a098183e36035cd7100,3665,141,3446
10191928f931fc605c84afbc,3666,141,3447
0340ea06a0dadb68ebae86ed,3667,141,3448
09f1a6221a4eee7928dca282,3668,141,3449
31b92dfb8c49b1341bf5a317,3669,141,3450
338de8a930f84b73d8bf7423,3670,141,3451
13a84e4d0d468bdcf562d7da,3671,141,3452
999e95f2e232d90f31e82acf,3672,141,3453
230fa215cf0881af09f2600b,3673,141,3454
27401c794d8acd55834443ed,3674,141,3455
87c1205389d4a78ad2d69885,3675,141,3456
6872851398c1a3ffe88449f3,3676,141,3457
f960cb9568594d808f2560f1,3677,141,3458
c73f51a015979fe38ec971a3,3678,141,3459
d144670725671d29ff59c60d,3679,141,3460
0cfa6e2d35459326f6098841,3680,199,3461
f57c686afbb35b1dc9a80287,3681,238,3462
1e69b4e9a2acfa2935d31b6d,3682,238,3463
a61bd609132bdcf0afbbd0f1,3683,238,3464
57f6fff2a23b8ec8ec71b3bc,3684,238,3465
aafa723313d562ff431c73db,3685,238,3466
aca81087b988eea74fbb938a,3686,238,3467
f17abd869ad9fe387f850637,3687,238,3468
87dde5827c57065c82109f85,3688,238,3469
72af55408e6b065a3d699f30,3689,238,3470
0a6666aa79a3d29df9149e20,3690,238,3471
c6628b7a77890fcd37c035fc,3691,238,3472
c9d9fc5dcea233077835d3be,3692,238,3473
8c610014e34bf7bd56bb4cf0,3693,238,3474
233ff2124cd349ed443e5d07,3694,238,3475
0c36ec6701ba29da13fe0c98,3695,214,3476
954f13a5c3f2c1c29bfd0ed0,3696,214,3477
d2683df2aa379bbb987d895a,3697,93,3478
f4f86e7f917643f9fc6fb3bc,3698,94,3479
d12c6e62a06668fe2112ba3d,3699,94,3480
00da34fa23c1a48b2f48490e,3700,94,3481
388b4620c3cd075a56d3090d,3701,94,3482
94899e0342eea025f6906c45,3702,94,3483
8b19e2307857d235b6465d6a,3703,94,3484
807feaef1760102ca6276f66,3704,243,3485
454b3e7872d06342d0dacc2a,3705,94,3486
a0672b73a4bcc7fe26d5cc7a,3706,94,3487
5afa83454b82eaaa9c1bcf8d,3707,74,3488
d35bd65f616edcef0cfb4d74,3708,74,3489
ca6a204aec353b07a968e4b5,3709,74,3490
863cd5b7624ddfac737ea58c,3710,100,3491
23bfbbfe139b95dc77732cd0,3711,100,3492
cd179706b7423df1bfc1cabb,3712,100,3493
a9919baabf3f258f15eb7eca,3713,100,3494
90fdecd05c56d57bdd5aca80,3714,100,3495
d34c4bb0bd1ec3cc97c681db,3715,100,3496
b4315e0aa26a6cd7001983b0,3716,100,3497
ea9e38d5a3d4e3134b0aeb94,3717,100,3498
bb3921b3207d40c0845b6a6e,3718,100,3499
cbbc20c98c52d51c739b4b4b,3719,100,3500
d90e96e1fafa69af00cd4e3f,3720,100,3501
af983ba300e28cf39ef01d0e,3721,100,3502
b19e2be5d1038d3803c5b47f,3722,100,3503
556734899fae18a65d8e63f6,3723,100,3504
1719aa633a166646b50e12fe,3724,100,3505
786f78a74047db3e062a71ef,3725,100,3506
141b8f3b066b65ac29a561cb,3726,100,3507
7a6bef36789dc012eabd1afa,3727,100,3508
8c938f1c0516d4def9998b7a,3728,100,3509
c73bb43b22ed5fe04dbb4fb8,3729,100,3510
fce5457ef2cd7075c473c74d,3730,100,3511
184f9ba58db4bd85dc3514b0,3731,100,3512
a7e424e874842e96c0979128,3732,100,3513
cf76dadc60b54f7ccdea244c,3733,100,3514
b31deb79e0c8d38dc57fba30,3734,100,3515
217e37836e2b0ef6af51a56f,3735,100,3516
24ce89938298ab6e5337fe97,3736,100,3517
e4c167b2a55d7eb71b4032e5,3737,100,3518
fb3bf9c9d46249a53505e040,3738,100,3519
4328e32310560dc24cdaccc3,3739,100,3520
a3075d2f34a641d9f111a3e7,3740,100,3521
0d8674b598f020b442faf248,3741,100,3522
f6c33058ed29d1a74117ad22,3742,100,3523
fc47b65b53852fb58cc203e7,3743,100,3524
3fa5d4634947c36c3d880db3,3744,100,3525
6b38047a4af2c5a389b163ac,3745,243,3526
a9169913b9c6b4f330d0ea74,3746,100,3527
4c13179dff032d7db06051dc,3747,100,3528
1be505265b60b38461acf6ea,3748,100,3529
97c652def0def0303df0df33,3749,100,3530
5f80c152057bff1dc3507bc9,3750,100,3531
2e0d947c3a111f1d833c5f33,3751,100,3532
a40f650e14a261005624ae5d,3752,100,3533
06fa0ab4ede8a4cbe7c5b523,3753,100,3534
df6216589a089dde845bb1d9,3754,100,3535
2c449a4b3ea3d2cd981b9e23,3755,100,3536
9e3eea6a2a26203a16e828d9,3756,100,3537
8a28d8a71a7057008179383a,3757,100,3538
0d1e565960919b73e36ba716,3758,100,3539
8364aaafcf77f70ce4e76498,3759,100,3540
425a95507b765467bd4d3af6,3760,100,3541
69d57257bc887e792607db7a,3761,100,3542
e9214b535794ea7630fc4c35,3762,100,3543
31099ddd493eb651a85fdeba,3763,100,3544
1315b1d3dfe78e2d097d9bfc,3764,100,3545
cf125655bcf87b29a1f2f9d0,3765,100,3546
7e55838fe3420e4d991dc186,3766,100,3547
d3ace2f46d8b65c49f7f0fe4,3767,100,3548
03c69b741749ff1b68d5c86f,3768,100,3549
237f703643f3bcd2c00fef80,3769,126,3550
88f7ee3c148e51bc4c50b4b1,3770,126,3551
eca2954c22a3f67b474f358d,3771,243,3552
1661a938be045848d9a2f556,3772,126,3553
c01ed9ec6df8d8fa75d289c8,3773,126,3554
842541befefcc813621f3e76,3774,126,3555
f6e44c2c25f4a7521161ea11,3775,126,3556
7e318ff4e9f0bfaada7f848f,3776,126,3557
29ce1f03089405385da9600b,3777,243,3558
08dd9cfecd7ac3d9e20afaae,3778,126,3559
7dfd663a7d217158ebd39ca1,3779,126,3560
e9f0e107f0f70f6adbcf0e51,3780,167,3561
b4af78a8f23d58159a68e331,3781,167,3562
d3d655ee8da9450095b2dcd5,3782,243,3563
dccb0c6451f203330b3a51ed,3783,243,3564
570c00efbcb07a7bb05470ef,3784,196,3565
e559afe10b8b0b28d7fae635,3785,93,3566
48e9a3d6cb00972437c41ef9,3786,167,3567
d79ae8f65c0d667ba9dfc1f5,3787,167,3568
572571bc30ab386e0afe3c22,3788,131,3569
91e0b3ee7900e6a078510854,3789,242,3570
0d1fff4f8031a78332f0d3e1,3790,242,3571
6c05be7e055b61e169b0b8e0,3791,242,3572
43ab21d3b7cb071db8d504e7,3792,242,3573
7eaca040de97ff4b5a5a1b3e,3793,243,3574
228a1541abae920fd0642c5b,3794,243,3575
577b9e63872d7048805765c1,3795,243,3576
dfec06e2e3cc841ce1489f7b,3796,243,3577
f0ac7fac63d6586c5ae12ca2,3797,100,3578
fe97aed499574e28c2c09e52,3798,134,3579
96ffe4b3a752d177c0ec2484,3799,134,3580
7a8e58b26d67bec42272a380,3800,243,3581
1976870806f6825eaf44664b,3801,243,3582
e0d5720dff2a900eaf11ed53,3802,243,3583
539c1836cee60edede2809ce,3803,243,3584
bef3b6a65fdbb8bed3b99c04,3804,243,3585
5d44a6d212782d29a3763ed7,3814,93,3586
c3a5bf4cc20f4e612a48f240,3815,93,3587
0f24d1b66082295aab4d3ad2,3816,93,3588
8537c60305418d41add78aa3,3817,93,3589
a164113d97c71b86b1380e78,3818,189,3590
30275663f4dfcfa11b4d1a55,3819,189,3591
43a42ed3139c0c6580abbd05,3820,189,3592
6daf87d6b8cc7039b58aa5af,3821,189,3593
6f65d2eca3452e48e71c965c,3822,189,3594
99802f0c9c9ce404e3b4ef4a,3823,189,3595
d57de24729d8c404cc6d3f41,3824,189,3596
bf9434af88d5e5c5f00e8a5c,3825,189,3597
8926301d8ff3900935081121,3826,189,3598
51c1996b3965fd42b1fef638,3827,189,3599
e044c62845922ac045476264,3828,116,3600
f3d0cf4d22751ae9caf71f40,3829,173,3601
ec06a3b2ecf83bafea10247c,3830,173,3602
b1503177dd6567fff180b582,3831,104,3603
ef2c3e2a1441f2377f07fe11,3832,125,3604
3254ab06db0adc738f95b0b0,3833,173,3605
6f2503490bd5c5d426f8e5a4,3834,210,3606
5d1dc1922451d73d30dfc8e7,3835,210,3607
b41b295856f6c6283c31e26b,3836,210,3608
532c8bf27ba0e603fa3c16c1,3837,127,3609
0f630acd1e03fdfa083054ff,3838,5,3610
24ffc29d43b80cb05416e1f3,3839,210,3611
96c826502f3e875f1a8b037f,3840,210,3612
cd9eb03c428ef2ee9a786440,3841,210,3613
f92cbab7206ab1b00e012d58,3842,210,3614
eb28dbff979a01c4b88b90a7,3843,210,3615
ddc3a63b0b2b1bc5ce924148,3844,210,3616
0260071a51dd7e159811c5a2,3845,210,3617
7699a35f96cba51b09834c2e,3846,210,3618
e1346bb7ad159c63c1286993,3847,210,3619
c595714b1cb45bf640cd5c0d,3848,210,3620
368a6b5561a8dbce8bc7c9f9,3849,210,3621
3f80bf8b06a64fecefa9533c,3850,210,3622
e49ee21759a517c1fc668df1,3851,210,3623
3c0e060680eca3e1c38e9fda,3852,243,3624
80c402f23505ee12a084319d,3853,210,3625
0bee037b539f29030263bb39,3854,173,3626
3a95f109a94bcbc4917f530b,3855,210,3627
11e3bf1dddcdec1958de351f,3856,210,3628
072cdd8d4b68a80c83755a2d,3857,210,3629
a39b633a9eb602f1b08f6e95,3858,210,3630
f7e866a94d70ffe8062b1717,3859,210,3631
0377dac6f00c1126634e5f8a,3860,210,3632
a3d7af04b9dc93258722c2ac,3861,164,3633
f791a7617d277b678a7de49b,3862,131,3634
5c594dbe8f279e6ca57c0961,3863,164,3635
eeb7142b3e2d606e13d9e521,3864,164,3636
2cc7bf936b4ac9388a258ccd,3866,164,3638
203fe55cbf532ce3d298ef48,3867,164,3639
a0d5c46ac0df358ba82e737d,3868,164,3640
0a23145f1b3bcbd2c282067e,3869,164,3641
7316446197a198c5586fa50e,3870,189,3642
1fef7fd78b161f8dc6f3a1ac,3871,185,3643
103372f4c28263576bb2514e,3872,189,3644
25206eca47e264ba2c697666,3873,189,3645
c92a351ecf42cf8d8aeb5731,3874,189,3646
c7b9fc9e11d86e59eacc2e47,3875,189,3647
5285e2ec73c26629fa3fce56,3876,189,3648
5a1ee508f7b7d9c6a44012db,3877,189,3649
3657a2c148295028dd0365df,3878,210,3650
c290324623356c5c9b09b97f,3879,189,3651
1b615b66a0a1b2f8ab554cd9,3880,189,3652
b2375bb85ff119ed2eddadc2,3881,189,3653
abbe9759953c4ec8dfa06562,3882,131,3654
0a08c8c1b46ddc546ee0f38b,3883,18,3655
313e88029f0ebe7c61516a6f,3884,116,3656
263a7514c5ddb771db25b934,3885,116,3657
2e00de74deb6df33f6dabb3b,3886,116,3658
947793794c11f541b6b3f88f,3887,116,3659
4dfa078a3f670fa56df4f3f5,3888,116,3660
b93b08f37e454e96177ae99d,3889,116,3661
bcf84fe7be4df6e7131ef113,3890,116,3662
2acbc57c53e564655701152c,3891,185,3663
ecedef46acf7870787dac7a8,3893,185,3665
be0fc8c1cbc1832c4d594ccb,3894,185,3666
072af48a781dff282e025d6f,3895,185,3667
d8c83117e3730b8c5bd2952f,3896,185,3668
25c8fd8b09c16b093e797d02,3897,127,3669
0e9f03cc76f6699324519c11,3898,131,3670
5edec888198bb050e9da70bd,3899,127,3671
18411ccee9d74f7c6b465e2e,3900,127,3672
03abb448b5201719aa1f4868,3901,127,3673
1a1aef78b39523bf7d32031b,3902,127,3674
384cf3e9130524468a1953d6,3903,127,3675
51f9567ab7b147fdac2f508a,3904,127,3676
41b2e82ecb4d6a1a50ccbb85,3905,5,3677
e2ae91033c88775aaa278275,3906,5,3678
319ce74c4c43c182eeab0bdd,3907,5,3679
f66dc10ddbb252138b2351df,3908,5,3680
8868b47e6895af8859e6f3bc,3909,5,3681
04461f725a8141fbd74631e9,3910,5,3682
03f9cdf1bccee9fe6f219672,3911,5,3683
9d953125f39d8b875b03f530,3912,5,3684
336921a9c3fbe01fc5a3b893,3913,7,3685
e7ce2c0f98d20a146bb7d716,3914,104,3686
a98e22c8f88fea118c87e5ce,3915,104,3687
834fd3892fadf15335c69f5d,3916,104,3688
9e4c3cd0d1999b463c567695,3917,104,3689
9dac10f00384856581747046,3918,104,3690
889fb9adbe6fcb0470992b76,3919,243,3691
f3d0fd5d34a28589e79450b6,3920,243,3692
7350561d36f58b02416c94db,3921,104,3693
c7e8bfb5c6d093dacda7fcd6,3922,104,3694
ce9dde7ca2bce266f2519254,3923,104,3695
24f56defcf9ff7b10db191a4,3924,243,3696
403d07ae4a5143a2352436c7,3925,104,3697
d1e22e5614c871a2ed93439a,3926,104,3698
2743c09878d9fcdc04e3bb1f,3927,104,3699
05a6d72f7eae6d153a1320db,3928,104,3700
ac4bba0ee04286cc0a158b32,3929,18,3701
d41f3c1d1c4dcd3ff0b9d241,3930,18,3702
517dbfde3cf8cdaead07b681,3931,18,3703
ad51a81950668023987f335d,3932,18,3704
5fd477d05ee21d3fdd650406,3933,18,3705
38e0912bae39e9f1d01a797c,3934,116,3706
44e6e53aa6ec08630c28a6ae,3935,18,3707
df6ad66d02eca70814fbe9f0,3936,18,3708
b6cc2e652a52a0a2ec03aeb2,3937,18,3709
f494571f148c882a7423844b,3938,196,3710
8d14816be22596c91792b258,3939,196,3711
ba18e5b1dcc00f5fb2fc5ab6,3940,134,3712
286292f887dcab596f8a6845,3941,243,3713
270e6a1863ba432542b92fdc,3942,131,3714
fb0e8e4c27644aa9cea4b7fd,3943,243,3715
435c16ad575819c82c761943,3944,131,3716
0d0261fd603bc1db422cdd5e,3945,196,3717
9a7f6740d4b9d84ffe5e619f,3946,243,3718
6419f12182d6a0ba3689c131,3947,91,3719
7944e54c1ac32b6b40465757,3948,91,3720
71bed4624e33ec8ab45577af,3949,91,3721
0330a2c1bfb8b68dc404c402,3950,100,3722
20cbfc2f2d19309645847b2c,3951,91,3723
44ac429648760a443af697be,3952,91,3724
fa1ac2fec5ed072804addebb,3953,91,3725
316661e215d283b2a6c773e5,3954,91,3726
d2368c8e61e434be2f32f6c5,3955,173,3727
892e2b1f3f2f2b0475b0259b,3956,232,3728
19f7d16c6638d36bb9ab7266,3957,91,3729
b237f8a9a8cfacdbf75fc5d2,3958,91,3730
e1d27db30b427c63b4510c96,3959,91,3731
0f2f58528160c8a78cc020d6,3960,91,3732
15fc0e6e1868dd29e38879c2,3961,91,3733
d5c8c0429fd16060b1ae4f70,3962,91,3734
836a1e787099685fa83cd9af,3963,91,3735
3e46b47e3a25a23d65d8b84b,3964,91,3736
8c0fb918dfacb0aba0299a51,3965,91,3737
b4254260e47990a89181803c,3966,58,3738
2d1c2859abefae28a9fc1212,3967,104,3739
17b10386421ce371db00aa8f,3968,58,3740
67e0f2e5c384b6943657aa0e,3969,243,3741
ef3a9f7ad39780612a8f539b,3970,58,3742
952d00be5c78faa05d7a91d6,3971,58,3743
29523558d6a91ed62703ee12,3972,58,3744
d3b749eb9f2c241de521f28d,3973,58,3745
c63516b27c9148a7276385f6,3974,58,3746
fc9ce70dd324ee7d8c1729dc,3975,131,3747
cf2213201e982135ff7d08bd,3976,125,3748
9aef115293af0200ab8b399b,3977,125,3749
5beec21b8c098c1996a26655,3978,125,3750
81f2f7988025b00828f50924,3979,125,3751
7c6e0c2a35c612e4174c53e7,3980,125,3752
02def054ad9002bda7636928,3981,125,3753
ea0bf1473b1fda3f4c36d399,3982,173,3754
21b274fef245a32ba2ba8dfb,3983,173,3755
44d02ac31ab7224132780508,3984,173,3756
b7ec399fba7853a7a03d02e9,3985,173,3757
35316d8a77afb7675c62c316,3986,173,3758
d40175f0984d4b2a681f4bd5,3987,173,3759
2900b7e590698ea6994c2060,3988,173,3760
541514ef7f877d60124a04ce,3989,279,3761
0f881744095f6fde258f3c0b,3990,244,3762
2b2d90b3db07b5821d7802ef,3991,145,3763
a81022077544448745cc6b7c,3992,145,3764
c2c18c24fe289dc8f9123187,3993,145,3765
084e0ba319bff871b82ce384,3994,145,3766
4485d767a0297f68a64c63fc,3995,145,3767
2f7753aa6d5c8a612bccd8cc,3996,145,3768
f7862adc91ae311a47be82d6,3997,145,3769
5c0a80484857157c9ca09a85,3998,145,3770
f50d5ddefa624dbc65090299,3999,145,3771
cfe5da49fa28e49a496508db,4000,145,3772
0c8c8d3421d7002b1847b636,4001,145,3773
eacb75515ea5777f94cdd272,4002,145,3774
dd375f3b80929b5c6a90f29c,4003,145,3775
62d2aa43e2b542932e578e72,4004,145,3776
efe0729bb4c0c1b64f25340c,4005,145,3777
cefdbb7397c99819750b49ad,4006,145,3778
cb964f1b8eb0533f90be51d0,4007,145,3779
2fb7d15d694f66e989c933d6,4008,145,3780
9a72777e03640d17c9274cbd,4009,145,3781
0b298f1d1f65bda12d57a45b,4010,145,3782
36cf31863aca0c2707ede61d,4011,145,3783
b3a389d1d4ba28018126df67,4012,145,3784
c997e6ce230b4daf3cb3467b,4013,145,3785
00cee6a5a2aeb3d1f63e19a5,4014,145,3786
2d579a6b05aa2115cff8b887,4015,145,3787
2b6ffd68585418da6cf9e5e3,4016,145,3788
fce797f947f01f2844ba0784,4017,145,3789
42f490c06b87ee3ef245c61c,4018,145,3790
b44c8752cd1b39fc57f27c32,4019,145,3791
c9b1bd660f2f12904bb1c4fd,4020,145,3792
66a2d82b9f9248e808000363,4021,145,3793
572876cc0788e5e3eea3faf2,4022,145,3794
0416bcdeb56ceed6616df22d,4023,145,3795
c752f16ac81c7e3ca4c742f4,4024,145,3796
2842d8bea42475521e776b9c,4025,145,3797
9482ace75fefaf287883ea44,4026,145,3798
dd37718c261f0516beed5e14,4027,145,3799
a0a900145534b5b2f50c0887,4028,145,3800
4b5b9f3fe4fc05a6f6908c2e,4029,145,3801
dc11298b9491c37aaf67c1eb,4030,145,3802
3502bfaa6fea61390d6fa524,4031,145,3803
a44694a7d549b06ce8b92091,4032,145,3804
ff76ff0ef65591e1240153db,4033,145,3805
339e6ab732cb8518304b7c7b,4034,145,3806
97a13938aeb40508388debc9,4035,145,3807
6706b7734d030267b9eb2e89,4036,145,3808
b0e283c4015d4e87d153121f,4037,145,3809
d14b008a2333a2a4eabfbb37,4038,228,3810
cf45c30d5ce58b2395609423,4039,228,3811
9c2806ca9d4df52b9e4f2f9e,4040,228,3812
f66b985deb8b5ecda3b2b361,4041,228,3813
fba8715acf20d3c4d31b81a7,4042,228,3814
708ca320c5c97acdd306cc8a,4043,228,3815
f6c455115ac4f5df78183d45,4044,228,3816
75e2e30bdf3233993a4dcbf6,4045,228,3817
81b342a7c587d3e9fdbe754e,4046,228,3818
ef44b482c63da08a25ca5f39,4047,155,3819
ad6c5bab8161ee14cd60cce8,4048,155,3820
1efdc14d22998a98ec71fe68,4049,155,3821
925e5701f31e0e578395580a,4050,155,3822
8c85c9e37fc0cad91f6b6372,4051,155,3823
0084c2a87edd46d9a8e4de60,4052,155,3824
f7080ab5626e244878f6ec03,4053,155,3825
8f4fb109891e592e315c96a4,4054,155,3826
230a406d4b3bcd23bed25595,4055,155,3827
37485fb1f900b3669b643e69,4056,155,3828
fdfe024c6fecdc8eb88ce034,4057,155,3829
802873acd9493abe16e81117,4058,155,3830
c715a7f4a0c9bafe1b846971,4059,155,3831
3f96549e04fd2210e448a7b5,4060,155,3832
15983649a9a60420aee68db5,4061,155,3833
62463178a5fa9eafffd313e1,4062,155,3834
bb13988486f33a34d304f526,4063,155,3835
32ab8c203693434141cc0855,4064,155,3836
89ba8209d18acdac5dbc7b04,4065,155,3837
97963b8461e6b44886821019,4066,155,3838
e9fdf22a67ca546b64337fab,4067,155,3839
36e9ad688598433dd79bb50b,4068,155,3840
7b5f590529c41e034f61d4ed,4069,155,3841
60b838de3817dfea593b81cf,4070,155,3842
8222b59c23c280db07edf13c,4071,155,3843
